Address,Port,Response Time(ms)
104.19.202.233,2083,448.25
104.19.193.13,2053,448.27
104.19.206.151,2087,448.30
104.19.204.19,2053,448.33
104.19.203.42,2053,448.34
104.19.200.185,2053,448.37
104.19.204.255,2053,448.38
104.19.205.3,443,448.38
104.19.201.68,443,448.45
104.19.194.213,2053,448.53
104.19.198.14,2096,448.62
104.19.199.32,443,448.63
104.19.204.228,8443,448.63
104.19.199.35,8443,448.64
104.19.194.59,443,448.65
104.19.193.127,2087,448.73
104.19.193.62,2083,448.75
104.19.203.212,8443,448.79
104.19.205.196,2053,448.86
104.19.197.44,2053,448.87
104.19.193.250,2083,448.94
104.19.204.184,443,449.04
104.19.193.250,443,449.05
104.19.196.32,8443,449.23
104.19.197.35,2053,449.24
104.19.199.74,443,449.34
104.19.193.191,2096,449.36
104.19.202.104,8443,449.40
104.19.192.237,2083,449.45
104.19.192.207,2053,449.70
104.19.203.78,8443,449.73
104.19.199.212,443,449.80
104.19.199.253,8443,449.80
104.19.193.77,443,449.81
104.19.198.245,8443,449.81
104.19.202.171,2096,449.83
104.19.202.51,2087,449.85
104.19.199.25,2053,449.88
104.19.205.153,2053,449.91
104.19.206.60,2053,449.93
104.19.199.18,2096,449.97
104.19.198.67,8443,450.03
104.19.194.212,2083,450.04
104.19.199.156,443,450.10
104.19.202.10,2087,450.10
104.19.198.127,443,450.11
104.19.196.202,2096,450.24
104.19.197.184,2053,450.32
104.19.202.95,2096,450.34
104.19.207.116,2053,450.40
104.19.193.87,8443,450.45
104.19.205.107,8443,450.46
104.19.203.198,2087,450.50
104.19.207.242,2083,450.57
104.19.201.99,2083,450.60
104.19.196.23,443,450.60
104.19.203.223,443,450.64
104.19.195.253,8443,450.65
104.19.195.251,2053,450.76
104.19.200.26,2087,450.81
104.19.192.100,2053,450.82
104.19.201.40,2083,450.97
104.19.195.132,2096,450.98
104.19.201.223,2083,451.05
104.19.196.126,2096,451.06
104.19.198.10,8443,451.23
104.19.206.78,2087,451.25
104.19.205.23,8443,451.44
104.19.196.181,443,451.50
104.19.207.225,8443,451.54
104.19.207.253,2087,451.55
104.19.206.202,8443,451.58
104.19.198.52,2087,451.61
104.19.202.203,2083,451.61
104.19.202.124,2087,451.63
104.19.204.36,2053,451.66
104.19.200.194,8443,451.66
104.19.193.0,443,451.67
104.19.204.43,2053,451.72
104.19.194.47,443,451.76
104.19.193.186,2083,451.81
104.19.193.87,2053,451.82
104.19.207.52,2096,451.85
104.19.207.123,2096,451.90
104.19.194.54,2083,451.91
104.19.199.163,443,452.04
104.19.197.248,443,452.10
104.19.197.111,8443,452.12
104.19.194.219,2053,452.17
104.19.198.88,2096,452.18
104.19.203.129,2096,452.25
104.19.199.173,2087,452.28
104.19.205.63,443,452.29
104.19.205.70,2053,452.42
104.19.205.29,2096,452.44
104.19.204.249,443,452.55
104.19.192.203,8443,452.58
104.19.192.163,2053,452.60
104.19.198.145,2087,452.66
104.19.204.253,2096,452.70
104.19.197.108,2087,452.76
104.19.193.252,2053,452.85
104.19.199.210,2087,452.86
104.19.203.130,2083,452.90
104.19.197.213,443,452.98
104.19.200.166,2083,452.99
104.19.197.80,2087,453.12
104.19.202.207,443,453.14
104.19.193.46,443,453.16
104.19.199.251,2087,453.19
104.19.203.140,2083,453.23
104.19.197.214,2083,453.24
104.19.192.235,2096,453.33
104.19.194.54,443,453.52
104.19.197.28,2096,453.60
104.19.207.87,2053,453.61
104.19.203.44,2087,453.77
104.19.203.31,2087,453.89
104.19.193.124,2053,453.93
104.19.197.223,443,453.96
104.19.192.125,2053,453.97
104.19.195.59,8443,454.04
104.19.195.21,8443,454.06
104.19.197.90,443,454.08
104.19.194.232,443,454.09
104.19.192.31,2096,454.13
104.19.194.237,2096,454.16
104.19.205.30,2096,454.18
104.19.204.240,2053,454.27
104.19.202.25,2096,454.49
104.19.202.146,2096,454.63
104.19.204.255,2083,454.72
104.19.196.17,2083,454.81
104.19.199.217,443,454.93
104.19.201.38,8443,455.01
104.19.195.102,2083,455.01
104.19.204.18,2083,455.02
104.19.200.14,2087,455.03
104.19.203.135,2053,455.06
104.19.199.149,8443,455.12
104.19.206.26,8443,455.13
104.19.207.224,8443,455.14
104.19.201.165,2087,455.16
104.19.200.249,8443,455.20
104.19.193.160,8443,455.24
104.19.197.194,2053,455.29
104.19.205.135,2053,455.31
104.19.205.126,2053,455.35
104.19.192.37,443,455.39
104.19.206.122,2096,455.45
104.19.204.104,8443,455.47
104.19.193.2,443,455.56
104.19.192.2,443,455.57
104.19.206.179,2087,455.61
104.19.197.185,2096,455.69
104.19.201.174,2087,455.78
104.19.204.188,2083,455.78
104.19.201.21,8443,455.83
104.19.194.51,2096,455.93
104.19.197.255,8443,456.01
104.19.202.86,2053,456.03
104.19.200.71,2087,456.05
104.19.205.200,2053,456.08
104.19.197.201,2083,456.13
104.19.192.163,8443,456.28
104.19.201.231,2087,456.47
104.19.201.125,2087,456.53
104.19.193.247,443,456.68
104.19.201.98,8443,456.69
104.19.196.178,8443,456.74
104.19.204.3,2083,456.77
104.19.197.62,2053,456.79
104.19.205.69,2053,457.03
104.19.205.7,2083,457.05
104.19.196.126,2083,457.27
104.19.195.17,8443,457.29
104.19.206.26,2096,457.35
104.19.206.231,2053,457.35
104.19.203.169,2087,457.37
104.19.201.125,8443,457.39
104.19.193.197,2083,457.45
104.19.204.3,2096,457.53
104.19.207.57,8443,457.55
104.19.199.210,8443,457.60
104.19.197.160,8443,457.63
104.19.201.59,2083,457.63
104.19.193.117,2053,457.63
104.19.199.210,443,457.69
104.19.199.109,2096,457.69
104.19.196.50,2096,457.73
104.19.205.213,2083,457.87
104.19.195.232,2096,457.89
104.19.193.242,443,457.89
104.19.202.110,443,457.91
104.19.198.41,2087,457.97
104.19.204.89,2053,458.01
104.19.203.93,2083,458.07
104.19.204.249,8443,458.12
104.19.206.96,8443,458.22
104.19.192.233,2087,458.35
104.19.199.244,8443,458.37
104.19.203.0,443,458.37
104.19.201.26,2083,458.39
104.19.198.16,443,458.39
104.19.201.201,2083,458.51
104.19.192.76,2053,458.56
104.19.200.184,2096,458.58
104.19.202.229,2083,458.60
104.19.201.98,2087,458.64
104.19.198.164,2083,458.68
104.19.195.232,2083,458.72
104.19.205.127,2087,458.72
104.19.202.78,2053,458.75
104.19.201.148,2053,458.77
104.19.204.228,2087,458.80
104.19.193.179,2053,458.81
104.19.195.59,2096,458.88
104.19.198.108,2083,458.95
104.19.204.209,2087,458.95
104.19.195.170,443,458.99
104.19.198.251,2096,459.13
104.19.204.3,2053,459.21
104.19.196.41,2096,459.24
104.19.206.26,2053,459.33
104.19.203.234,443,459.33
104.19.192.11,2096,459.51
104.19.202.230,2087,459.57
104.19.196.213,2083,459.68
104.19.198.110,2096,459.69
104.19.193.67,443,459.80
104.19.205.17,2083,459.83
104.19.203.121,2087,459.84
104.19.202.102,443,459.94
104.19.207.99,2096,459.97
104.19.197.110,2053,460.00
104.19.198.157,2096,460.01
104.19.202.112,443,460.03
104.19.195.141,2053,460.04
104.19.202.85,443,460.06
104.19.194.199,443,460.09
104.19.199.19,2096,460.10
104.19.195.74,8443,460.31
104.19.203.15,443,460.38
104.19.204.36,2087,460.39
104.19.195.199,2096,460.52
104.19.207.173,8443,460.52
104.19.203.44,8443,460.56
104.19.198.148,2096,460.59
104.19.205.236,2096,460.73
104.19.203.194,8443,460.74
104.19.207.64,8443,460.78
104.19.196.64,2096,460.80
104.19.205.13,2053,460.83
104.19.198.16,2087,460.88
104.19.195.35,2083,460.94
104.19.205.39,2087,461.00
104.19.192.77,2087,461.00
104.19.192.234,2053,461.03
104.19.195.133,2053,461.06
104.19.205.174,2083,461.11
104.19.197.73,2053,461.12
104.19.198.34,443,461.16
104.19.193.232,2083,461.22
104.19.203.110,443,461.31
104.19.202.222,2053,461.34
104.19.192.30,2083,461.35
104.19.198.227,2087,461.37
104.19.196.194,2083,461.40
104.19.195.141,2083,461.48
104.19.200.224,2096,461.50
104.19.196.32,2083,461.56
104.19.207.40,8443,461.57
104.19.205.221,2096,461.58
104.19.196.198,2096,461.65
104.19.196.52,2083,461.68
104.19.205.13,2096,461.71
104.19.206.146,8443,461.72
104.19.203.25,2083,461.74
104.19.205.56,443,461.92
104.19.205.246,2083,461.96
104.19.194.213,443,462.00
104.19.196.47,2087,462.00
104.19.204.32,2087,462.03
104.19.193.139,2053,462.07
104.19.197.253,2083,462.08
104.19.206.254,2096,462.16
104.19.203.133,2096,462.16
104.19.196.198,2083,462.20
104.19.202.36,2087,462.24
104.19.199.143,2083,462.29
104.19.203.236,2087,462.30
104.19.198.145,8443,462.31
104.19.199.171,2096,462.31
104.19.203.135,2096,462.35
104.19.197.8,2053,462.39
104.19.207.135,2083,462.42
104.19.194.167,2083,462.62
104.19.194.213,8443,462.64
104.19.200.182,8443,462.68
104.19.205.58,2083,462.76
104.19.199.244,2087,462.77
104.19.197.198,2083,462.87
104.19.207.64,2096,462.89
104.19.196.225,8443,462.90
104.19.197.150,2096,462.91
104.19.203.75,8443,462.97
104.19.194.242,2087,463.02
104.19.200.55,443,463.04
104.19.203.27,2096,463.11
104.19.205.39,2096,463.20
104.19.202.68,8443,463.21
104.19.197.255,2087,463.22
104.19.203.27,2087,463.26
104.19.204.4,443,463.37
104.19.197.177,2087,463.42
104.19.198.44,2053,463.42
104.19.207.22,8443,463.43
104.19.202.213,2083,463.46
104.19.204.139,2083,463.53
104.19.196.74,2087,463.54
104.19.202.92,2083,463.55
104.19.198.190,8443,463.59
104.19.198.210,8443,463.61
104.19.198.105,8443,463.63
104.19.192.66,2087,463.72
104.19.202.250,2087,463.75
104.19.197.230,2087,463.82
104.19.205.30,8443,463.83
104.19.203.38,2096,463.89
104.19.200.155,2087,463.94
104.19.193.74,2096,463.99
104.19.203.164,2083,464.00
104.19.193.197,443,464.00
104.19.203.236,2096,464.08
104.19.201.47,443,464.15
104.19.203.62,2053,464.17
104.19.193.202,2087,464.17
104.19.207.143,2053,464.22
104.19.204.200,2053,464.39
104.19.204.93,443,464.64
104.19.194.78,2087,464.71
104.19.202.92,2053,464.71
104.19.196.5,2087,464.71
104.19.206.192,443,464.88
104.19.199.109,8443,464.91
104.19.205.62,443,464.91
104.19.199.186,443,464.94
104.19.204.141,2096,465.03
104.19.202.77,443,465.13
104.19.206.162,443,465.16
104.19.207.106,2096,465.20
104.19.205.131,443,465.28
104.19.198.199,2053,465.36
104.19.199.46,2053,465.38
104.19.192.15,2053,465.42
104.19.205.230,2083,465.63
104.19.201.104,2096,465.64
104.19.196.247,443,465.69
104.19.199.46,2096,465.72
104.19.199.142,8443,465.73
104.19.194.87,443,465.75
104.19.203.243,2087,465.76
104.19.196.213,443,465.79
104.19.204.120,8443,465.83
104.19.193.242,2087,465.92
104.19.204.228,2083,465.99
104.19.199.212,2083,466.17
104.19.205.60,443,466.17
104.19.194.249,2083,466.21
104.19.198.145,2053,466.27
104.19.203.118,2083,466.29
104.19.194.95,2053,466.29
104.19.204.225,8443,466.32
104.19.206.86,2053,466.48
104.19.198.103,443,466.74
104.19.192.240,2087,466.77
104.19.198.160,8443,466.84
104.19.201.9,2053,466.84
104.19.200.242,2083,466.88
104.19.200.162,2053,466.93
104.19.194.123,2096,466.97
104.19.204.78,8443,466.99
104.19.200.64,2083,467.08
104.19.195.18,2083,467.15
104.19.205.241,443,467.26
104.19.194.53,2053,467.33
104.19.199.153,2096,467.39
104.19.201.212,443,467.52
104.19.207.5,2087,467.54
104.19.200.35,443,467.80
104.19.197.119,2096,467.81
104.19.200.91,2083,467.88
104.19.198.230,443,467.97
104.19.205.28,2053,467.97
104.19.202.132,443,467.98
104.19.198.93,2087,468.26
104.19.198.159,2083,468.32
104.19.195.17,2096,468.53
104.19.199.147,443,468.53
104.19.198.201,443,468.54
104.19.192.218,443,468.68
104.19.204.155,8443,468.72
104.19.207.65,2087,468.79
104.19.201.3,2087,468.89
104.19.204.32,2053,468.92
104.19.194.205,2087,468.95
104.19.196.141,2087,469.06
104.19.200.39,2083,469.10
104.19.193.193,2083,469.10
104.19.195.209,443,469.14
104.19.204.139,443,469.16
104.19.194.239,2053,469.17
104.19.202.10,443,469.38
104.19.195.149,2096,469.42
104.19.203.240,2053,469.52
104.19.198.173,2083,469.59
104.19.199.166,2087,469.63
104.19.202.255,2083,469.64
104.19.198.103,2083,469.65
104.19.192.92,2087,469.65
104.19.204.22,2096,469.67
104.19.207.222,8443,469.73
104.19.197.215,443,469.84
104.19.195.31,2096,469.84
104.19.204.255,443,469.86
104.19.201.217,8443,469.88
104.19.192.15,2087,469.93
104.19.197.181,2096,469.97
104.19.199.107,2096,470.06
104.19.193.2,8443,470.07
104.19.195.171,2087,470.10
104.19.200.192,2096,470.14
104.19.202.149,2083,470.16
104.19.192.236,2053,470.19
104.19.201.217,443,470.30
104.19.199.192,2083,470.35
104.19.195.26,2053,470.53
104.19.202.19,2087,470.54
104.19.194.205,2083,470.56
104.19.192.212,2083,470.72
104.19.207.212,2087,470.72
104.19.194.133,8443,470.76
104.19.194.133,2083,470.78
104.19.195.20,8443,470.80
104.19.204.172,443,470.89
104.19.197.236,8443,471.07
104.19.203.189,2096,471.07
104.19.206.44,2083,471.07
104.19.198.163,2053,471.07
104.19.206.92,443,471.10
104.19.202.17,2053,471.11
104.19.198.124,2087,471.21
104.19.192.117,2053,471.29
104.19.205.233,2053,471.32
104.19.205.69,443,471.38
104.19.200.171,2053,471.46
104.19.192.32,8443,471.53
104.19.207.217,2053,471.66
104.19.205.227,8443,471.75
104.19.200.163,2083,471.84
104.19.200.237,8443,471.94
104.19.194.122,2083,472.12
104.19.202.142,2083,472.15
104.19.207.127,443,472.27
104.19.198.63,2083,472.27
104.19.195.20,2083,472.31
104.19.195.19,2053,472.41
104.19.199.46,8443,472.43
104.19.200.107,2087,472.48
104.19.196.202,443,472.51
104.19.206.208,8443,472.52
104.19.200.199,2053,472.69
104.19.197.181,2053,472.75
104.19.206.169,443,472.81
104.19.195.248,2053,472.83
104.19.197.129,2096,472.87
104.19.197.127,8443,473.00
104.19.206.251,8443,473.10
104.19.202.92,2087,473.12
104.19.204.94,443,473.24
104.19.193.66,443,473.25
104.19.201.193,2053,473.33
104.19.201.181,2096,473.45
104.19.195.87,8443,473.48
104.19.202.211,2053,473.62
104.19.192.139,2053,473.79
104.19.197.195,2096,473.87
104.19.193.10,443,473.90
104.19.199.154,2087,473.92
104.19.195.125,2096,473.94
104.19.196.33,2087,474.02
104.19.194.250,443,474.08
104.19.200.100,2096,474.13
104.19.195.248,2087,474.17
104.19.195.197,2053,474.22
104.19.201.161,2053,474.27
104.19.195.61,2096,474.33
104.19.201.5,2053,474.36
104.19.192.109,8443,474.40
104.19.199.154,443,474.41
104.19.196.93,443,474.52
104.19.199.248,2053,474.68
104.19.203.171,2083,474.96
104.19.198.204,443,474.98
104.19.205.119,443,475.08
104.19.199.52,2096,475.11
104.19.195.205,443,475.16
104.19.198.160,2087,475.28
104.19.202.90,2053,475.28
104.19.199.132,8443,475.29
104.19.206.178,2087,475.31
104.19.205.247,2083,475.34
104.19.195.37,2096,475.41
104.19.196.87,8443,475.44
104.19.207.229,2087,475.45
104.19.195.225,2053,475.47
104.19.207.169,2087,475.47
104.19.202.7,2096,475.50
104.19.196.124,2087,475.54
104.19.206.20,2053,475.55
104.19.194.75,2053,475.56
104.19.202.6,8443,475.58
104.19.202.93,2087,475.70
104.19.203.135,2083,475.71
104.19.193.240,2083,475.74
104.19.205.216,8443,475.82
104.19.197.169,2096,475.83
104.19.200.69,443,475.93
104.19.205.205,2087,475.94
104.19.199.208,2087,475.95
104.19.202.51,8443,476.07
104.19.206.67,443,476.08
104.19.195.248,443,476.08
104.19.199.154,2083,476.31
104.19.195.197,2083,476.33
104.19.194.224,443,476.40
104.19.206.160,2083,476.49
104.19.196.129,2053,476.62
104.19.198.104,2087,476.82
104.19.199.192,8443,476.93
104.19.198.102,2096,477.04
104.19.203.194,2087,477.11
104.19.207.159,2087,477.19
104.19.207.169,443,477.34
104.19.200.16,2096,477.38
104.19.201.161,2087,477.50
104.19.193.46,2083,477.51
104.19.201.90,8443,477.61
104.19.194.107,8443,477.61
104.19.206.111,2087,477.68
104.19.197.81,2083,477.86
104.19.197.200,2087,477.91
104.19.201.191,8443,477.92
104.19.204.109,2083,477.99
104.19.201.193,443,478.02
104.19.198.235,8443,478.04
104.19.200.172,2087,478.07
104.19.194.145,2087,478.12
104.19.193.70,2087,478.16
104.19.204.187,2053,478.33
104.19.198.78,2053,478.52
104.19.201.54,2087,478.57
104.19.204.33,2053,478.68
104.19.206.153,2053,478.73
104.19.201.64,443,478.74
104.19.203.127,2053,478.84
104.19.201.52,2096,478.87
104.19.198.185,2087,478.89
104.19.194.202,2096,478.92
104.19.199.21,2096,478.93
104.19.195.19,8443,478.97
104.19.202.39,2053,478.98
104.19.206.38,2096,478.99
104.19.202.13,8443,479.01
104.19.194.224,2087,479.06
104.19.203.245,2096,479.14
104.19.202.169,2087,479.15
104.19.205.200,2083,479.19
104.19.195.74,2096,479.20
104.19.198.7,443,479.35
104.19.198.185,2083,479.42
104.19.197.217,2053,479.42
104.19.196.16,2053,479.60
104.19.205.120,443,479.64
104.19.205.21,2053,479.80
104.19.198.195,2096,479.91
104.19.198.102,8443,479.94
104.19.194.246,2083,479.97
104.19.193.203,2087,479.97
104.19.206.210,2083,480.02
104.19.192.189,2053,480.06
104.19.206.0,2096,480.12
104.19.204.107,2083,480.12
104.19.193.8,2053,480.15
104.19.206.188,2053,480.31
104.19.201.160,2087,480.31
104.19.194.99,443,480.33
104.19.203.153,2053,480.35
104.19.204.149,2087,480.35
104.19.207.148,2087,480.37
104.19.196.116,8443,480.42
104.19.196.240,2083,480.58
104.19.207.248,443,480.64
104.19.198.63,443,480.68
104.19.207.237,443,480.70
104.19.192.254,2087,480.71
104.19.195.209,8443,480.74
104.19.197.165,8443,480.84
104.19.202.169,2053,480.87
104.19.199.222,443,481.09
104.19.203.109,8443,481.10
104.19.207.37,2096,481.12
104.19.202.48,2096,481.22
104.19.203.71,2083,481.29
104.19.197.9,2087,481.40
104.19.201.64,2053,481.45
104.19.206.218,2096,481.45
104.19.202.51,2053,481.48
104.19.203.3,2087,481.49
104.19.204.203,2083,481.58
104.19.194.179,2083,481.59
104.19.197.29,443,481.63
104.19.204.250,2087,481.71
104.19.194.107,2053,481.80
104.19.206.98,2053,481.82
104.19.198.153,2087,481.82
104.19.205.32,2096,481.89
104.19.202.66,8443,481.90
104.19.203.180,2087,481.93
104.19.199.4,443,482.04
104.19.205.247,2053,482.11
104.19.195.37,2083,482.15
104.19.206.89,2083,482.17
104.19.194.241,443,482.17
104.19.192.100,2087,482.21
104.19.200.169,8443,482.41
104.19.197.97,2096,482.54
104.19.193.169,2087,482.55
104.19.203.144,2083,482.58
104.19.203.196,2083,482.58
104.19.207.179,2096,482.64
104.19.196.185,2053,482.65
104.19.206.162,2083,482.70
104.19.194.210,2083,482.75
104.19.202.113,2087,482.76
104.19.202.16,2053,482.81
104.19.205.57,2083,482.91
104.19.197.56,2087,482.97
104.19.205.200,2096,483.01
104.19.203.109,443,483.03
104.19.197.121,2096,483.04
104.19.200.100,2053,483.06
104.19.197.101,2087,483.07
104.19.197.64,2087,483.20
104.19.196.35,443,483.24
104.19.199.239,2096,483.29
104.19.200.95,2087,483.36
104.19.194.9,443,483.39
104.19.197.97,8443,483.47
104.19.206.142,443,483.50
104.19.202.6,2053,483.54
104.19.200.30,2053,483.54
104.19.195.50,443,483.58
104.19.205.99,2096,483.60
104.19.206.206,2096,483.67
104.19.204.58,8443,483.71
104.19.196.49,2083,483.72
104.19.205.32,2087,483.74
104.19.198.204,2083,483.75
104.19.199.183,2087,483.75
104.19.192.50,443,483.76
104.19.194.246,2096,483.87
104.19.203.26,443,483.89
104.19.201.235,2053,483.91
104.19.201.83,2096,483.92
104.19.206.248,2053,483.93
104.19.200.11,8443,484.01
104.19.197.96,2087,484.11
104.19.197.117,2096,484.19
104.19.198.114,8443,484.21
104.19.198.82,2053,484.27
104.19.206.211,2087,484.28
104.19.206.126,2053,484.34
104.19.197.76,2083,484.36
104.19.193.249,2096,484.40
104.19.199.60,2096,484.42
104.19.194.174,8443,484.46
104.19.200.195,8443,484.47
104.19.194.60,2096,484.51
104.19.207.21,2053,484.56
104.19.196.182,2083,484.58
104.19.206.207,2083,484.58
104.19.205.249,8443,484.58
104.19.199.23,8443,484.67
104.19.192.146,2083,484.70
104.19.204.94,2087,484.72
104.19.198.55,2083,484.73
104.19.204.193,2096,484.76
104.19.194.72,2083,484.76
104.19.194.16,2096,484.81
104.19.201.222,8443,484.83
104.19.194.16,2053,484.83
104.19.207.142,2087,484.85
104.19.201.35,8443,484.88
104.19.195.140,2087,484.92
104.19.196.88,2096,484.92
104.19.202.185,2096,484.93
104.19.201.52,443,485.00
104.19.198.41,8443,485.01
104.19.193.209,2053,485.10
104.19.207.12,2087,485.11
104.19.206.208,443,485.12
104.19.202.80,2087,485.24
104.19.198.135,2053,485.26
104.19.204.255,2087,485.31
104.19.203.84,2053,485.33
104.19.201.244,2087,485.36
104.19.195.58,2096,485.41
104.19.197.174,2096,485.43
104.19.204.237,2053,485.46
104.19.192.248,2083,485.48
104.19.201.238,2087,485.52
104.19.194.227,2087,485.66
104.19.207.170,2096,485.73
104.19.200.57,2087,485.78
104.19.195.128,2053,485.82
104.19.203.206,2083,485.93
104.19.196.27,2087,485.99
104.19.207.225,443,486.07
104.19.203.206,2087,486.11
104.19.194.128,2053,486.11
104.19.201.83,2087,486.12
104.19.207.110,2083,486.17
104.19.200.60,2096,486.17
104.19.202.189,443,486.25
104.19.195.226,443,486.30
104.19.198.211,2083,486.38
104.19.193.62,443,486.39
104.19.200.139,2087,486.46
104.19.207.152,2083,486.50
104.19.204.127,2087,486.52
104.19.194.181,2083,486.57
104.19.198.78,2096,486.63
104.19.194.181,443,486.71
104.19.193.171,2096,486.80
104.19.203.43,8443,486.82
104.19.193.237,8443,486.96
104.19.201.253,2053,486.96
104.19.193.168,2096,486.99
104.19.193.209,2087,487.05
104.19.205.120,2096,487.06
104.19.202.113,8443,487.08
104.19.195.227,2083,487.16
104.19.204.42,2096,487.17
104.19.199.24,443,487.24
104.19.203.8,2096,487.27
104.19.204.179,8443,487.31
104.19.204.146,2096,487.45
104.19.202.70,2096,487.50
104.19.203.212,2087,487.56
104.19.203.158,2087,487.58
104.19.197.111,2096,487.62
104.19.196.86,2083,487.66
